MergeFragID	Chr	Start	End	nGEMs	ec	rankSE	MED1	GEMtype	PGI	TSS	Gene	LocusLen
PC3DM+_anchor219	chr1	15755753	15757033	1	FALSE	0	FALSE	ecTrans	P	FBLIM1	FBLIM1	1280
PC3DM+_anchor220	chr1	15759100	15760540	1	FALSE	0	TRUE	ecTrans	P	FBLIM1	FBLIM1	1440
PC3DM+_anchor221	chr1	15833050	15835426	2	FALSE	0	TRUE	ecTrans	P	SPEN	FLJ37453;SPEN	2376
PC3DM+_anchor222	chr1	15836266	15837391	3	FALSE	0	TRUE	ecTrans	P	SPEN	FLJ37453;SPEN	1125
PC3DM+_anchor223	chr1	15847171	15847815	1	FALSE	0	TRUE	ecTrans	P	FLJ37453;SPEN	FLJ37453;SPEN	644
PC3DM+_anchor224	chr1	16074558	16077593	2	FALSE	0	TRUE	ecTrans	P	FAM131C	FAM131C	3035
PC3DM+_anchor225	chr1	16137180	16139808	2	FALSE	58	TRUE	ecTrans	G	.	EPHA2	2628
PC3DM+_anchor226	chr1	16140115	16140743	1	FALSE	58	TRUE	ecTrans	G	.	EPHA2	628
PC3DM+_anchor227	chr1	16145977	16148190	4	FALSE	58	TRUE	ecTrans	P	EPHA2	EPHA2	2213
PC3DM+_anchor228	chr1	16151454	16153294	2	FALSE	58	TRUE	ecTrans	P	AL451042.2	AL451042.2;EPHA2	1840
PC3DM+_anchor229	chr1	16153568	16156054	8	FALSE	58	TRUE	ecTrans	P	EPHA2;AL451042.2	AL451042.2;EPHA2	2486
PC3DM+_anchor230	chr1	16166145	16166740	1	FALSE	58	FALSE	ecTrans	I	.	.	595
PC3DM+_anchor231	chr1	16172144	16175323	1	FALSE	58	TRUE	ecTrans	I	.	.	3179
PC3DM+_anchor232	chr1	16206413	16207041	1	FALSE	0	TRUE	ecTrans	P	ARHGEF19	ARHGEF19	628
PC3DM+_anchor233	chr1	16236905	16237904	1	FALSE	0	TRUE	ecTrans	P	CPLANE2	CPLANE2	999
PC3DM+_anchor234	chr1	16352137	16353739	1	FALSE	0	TRUE	ecTrans	P	FBXO42;SZRD1	FBXO42;SZRD1	1602
PC3DM+_anchor235	chr1	16367179	16368034	1	FALSE	0	TRUE	ecTrans	P	SZRD1	SZRD1	855
PC3DM+_anchor236	chr1	16495316	16502666	1	FALSE	0	TRUE	ecTrans	I	.	.	7350
PC3DM+_anchor237	chr1	16512610	16516246	14	FALSE	0	TRUE	ecTrans	P	AL137802.2;AL137802.3	AL137802.2;AL137802.3	3636
PC3DM+_anchor238	chr1	16612388	16616142	3	FALSE	0	TRUE	ecTrans	P	AL137798.1;NBPF1	AL137798.1;NBPF1	3754
PC3DM+_anchor239	chr1	16642561	16645373	3	FALSE	0	TRUE	ecTrans	I	.	.	2812
PC3DM+_anchor240	chr1	16893767	16898595	9	FALSE	0	TRUE	ecTrans	G	.	CROCC	4828
PC3DM+_anchor241	chr1	16903407	16905872	2	FALSE	0	TRUE	ecTrans	P	BX284668.6	BX284668.6;CROCC	2465
PC3DM+_anchor242	chr1	16915203	16916069	1	FALSE	0	FALSE	ecTrans	G	.	CROCC	866
PC3DM+_anchor243	chr1	17011026	17012513	1	FALSE	0	TRUE	ecTrans	P	ATP13A2;AL049569.3	AL049569.3;ATP13A2	1487
PC3DM+_anchor244	chr1	17232729	17236238	4	FALSE	45	TRUE	ecTrans	G	.	PADI1	3509
PC3DM+_anchor245	chr1	17436254	17437863	1	FALSE	0	TRUE	ecTrans	P	RCC2	RCC2	1609
PC3DM+_anchor246	chr1	17438461	17441557	6	FALSE	0	TRUE	ecTrans	P	RCC2	RCC2	3096
PC3DM+_anchor247	chr1	18666838	18667431	1	FALSE	0	TRUE	ecTrans	G	.	PAX7	593
PC3DM+_anchor248	chr1	18667840	18671844	5	FALSE	0	TRUE	ecTrans	G	.	PAX7	4004
PC3DM+_anchor249	chr1	18902852	18904413	1	FALSE	0	TRUE	ecTrans	P	ALDH4A1	ALDH4A1;IFFO2	1561
PC3DM+_anchor250	chr1	18925927	18926548	1	FALSE	0	TRUE	ecTrans	G	.	IFFO2	621
PC3DM+_anchor251	chr1	18955536	18956616	1	FALSE	0	TRUE	ecTrans	P	IFFO2	IFFO2	1080
PC3DM+_anchor252	chr1	19208609	19210110	2	FALSE	0	TRUE	ecTrans	P	UBR4;EMC1-AS1	EMC1-AS1;UBR4	1501
PC3DM+_anchor253	chr1	19247954	19253435	4	FALSE	0	TRUE	ecTrans	P	EMC1;MRTO4	EMC1;MRTO4	5481
PC3DM+_anchor254	chr1	19257603	19262164	3	FALSE	0	FALSE	ecTrans	P	MRTO4	MRTO4	4561
PC3DM+_anchor255	chr1	19485670	19486720	2	FALSE	0	TRUE	ecTrans	P	CAPZB;MICOS10	CAPZB;MICOS10	1050
PC3DM+_anchor256	chr1	19486886	19488445	1	FALSE	0	FALSE	ecTrans	P	CAPZB;MICOS10	CAPZB;MICOS10	1559
PC3DM+_anchor257	chr1	19596119	19597925	2	FALSE	0	TRUE	ecTrans	P	AL031727.2;MICOS10;NBL1	AL031727.2;MICOS10;NBL1	1806
PC3DM+_anchor258	chr1	19644952	19646410	2	FALSE	0	TRUE	ecTrans	P	NBL1	NBL1	1458
PC3DM+_anchor259	chr1	19658898	19659898	1	FALSE	0	FALSE	ecTrans	G	.	NBL1	1000
PC3DM+_anchor260	chr1	19765809	19767309	1	FALSE	0	TRUE	ecTrans	G	.	TMCO4	1500
PC3DM+_anchor261	chr1	19800484	19802451	1	FALSE	0	TRUE	ecTrans	P	TMCO4	TMCO4	1967
PC3DM+_anchor262	chr1	19860726	19862964	3	FALSE	0	TRUE	ecTrans	I	.	.	2238
PC3DM+_anchor263	chr1	19863630	19864258	1	FALSE	0	TRUE	ecTrans	I	.	.	628
PC3DM+_anchor264	chr1	19865130	19867788	1	FALSE	0	TRUE	ecTrans	I	.	.	2658
PC3DM+_anchor265	chr1	19870423	19872191	1	FALSE	0	TRUE	ecTrans	I	.	.	1768
PC3DM+_anchor266	chr1	19882372	19884292	2	FALSE	0	TRUE	ecTrans	P	OTUD3	OTUD3	1920
PC3DM+_anchor267	chr1	20506940	20508710	3	FALSE	0	TRUE	ecTrans	P	MUL1	MUL1	1770
PC3DM+_anchor268	chr1	20587773	20588792	1	FALSE	0	FALSE	ecTrans	P	CDA	CDA	1019
PC3DM+_anchor269	chr1	20612830	20614678	3	FALSE	0	TRUE	ecTrans	G	.	CDA	1848
PC3DM+_anchor270	chr1	20660733	20662761	2	FALSE	0	TRUE	ecTrans	P	KIF17;DDOST	DDOST;KIF17	2028
PC3DM+_anchor271	chr1	20731724	20733692	1	FALSE	0	TRUE	ecTrans	P	SH2D5;AL663074.1	AL663074.1;SH2D5	1968
PC3DM+_anchor272	chr1	20784810	20786111	2	FALSE	0	TRUE	ecTrans	P	HP1BP3	HP1BP3	1301
PC3DM+_anchor273	chr1	21338256	21339280	1	FALSE	0	TRUE	ecTrans	G	.	ECE1	1024
PC3DM+_anchor274	chr1	21440170	21442083	1	FALSE	0	TRUE	ecTrans	P	NBPF3	NBPF3	1913
PC3DM+_anchor275	chr1	21780660	21782203	1	FALSE	0	FALSE	ecTrans	P	USP48	USP48	1543
PC3DM+_anchor276	chr1	21933898	21934992	2	FALSE	0	FALSE	ecTrans	P	HSPG2	HSPG2	1094
PC3DM+_anchor277	chr1	21995478	22000265	1	FALSE	0	FALSE	ecTrans	P	CELA3A	AL590556.3;CELA3A;CELA3B	4787
PC3DM+_anchor278	chr1	22026669	22027594	1	FALSE	0	FALSE	ecTrans	P	LINC01635;LINC00339;CDC42	AL590556.3;CDC42;CDC42-AS1;LINC00339;LINC01635	925
PC3DM+_anchor279	chr1	22027857	22028699	1	FALSE	0	FALSE	ecTrans	P	LINC01635;LINC00339;CDC42	AL590556.3;CDC42;CDC42-AS1;LINC00339;LINC01635	842
PC3DM+_anchor280	chr1	22052943	22053550	1	FALSE	0	TRUE	ecTrans	P	CDC42-AS1;CDC42	CDC42;CDC42-AS1	607
PC3DM+_anchor281	chr1	22451853	22452501	1	FALSE	0	TRUE	ecTrans	P	ZBTB40	ZBTB40	648
PC3DM+_anchor282	chr1	23018138	23021258	6	FALSE	0	TRUE	ecTrans	P	TEX46;KDM1A	AL031428.1;KDM1A;TEX46	3120
PC3DM+_anchor283	chr1	23165773	23168531	1	FALSE	0	TRUE	ecTrans	P	LUZP1	LUZP1	2758
PC3DM+_anchor284	chr1	23343252	23345289	4	FALSE	0	TRUE	ecTrans	P	HNRNPR	HNRNPR	2037
PC3DM+_anchor285	chr1	23368882	23370291	1	FALSE	0	TRUE	ecTrans	P	ZNF436;ZNF436-AS1;Y_RNA	Y_RNA;ZNF436;ZNF436-AS1	1409
PC3DM+_anchor286	chr1	23370902	23371578	1	FALSE	0	FALSE	ecTrans	P	ZNF436;ZNF436-AS1;Y_RNA	Y_RNA;ZNF436;ZNF436-AS1	676
PC3DM+_anchor287	chr1	23553002	23554802	1	FALSE	0	TRUE	ecTrans	P	AL021154.1	AL021154.1	1800
PC3DM+_anchor288	chr1	23555525	23556215	1	FALSE	0	FALSE	ecTrans	G	.	ID3	690
PC3DM+_anchor289	chr1	23556407	23558492	2	FALSE	0	TRUE	ecTrans	P	ID3	ID3	2085
PC3DM+_anchor290	chr1	23691823	23693039	1	FALSE	0	TRUE	ecTrans	P	RPL11	RPL11	1216
PC3DM+_anchor291	chr1	23693676	23694531	1	FALSE	0	FALSE	ecTrans	P	RPL11	RPL11	855
PC3DM+_anchor292	chr1	23742382	23743522	1	FALSE	0	TRUE	ecTrans	P	ELOA	ELOA;ELOA-AS1	1140
PC3DM+_anchor293	chr1	23788939	23791449	3	FALSE	0	TRUE	ecTrans	P	LYPLA2	LYPLA2;PITHD1	2510
PC3DM+_anchor294	chr1	23791662	23798087	8	FALSE	0	TRUE	ecTrans	P	LYPLA2;GALE	GALE;LYPLA2	6425
PC3DM+_anchor295	chr1	23798590	23800150	1	FALSE	0	TRUE	ecTrans	P	GALE	GALE;HMGCL	1560
PC3DM+_anchor296	chr1	23800231	23801926	2	FALSE	0	TRUE	ecTrans	P	GALE	GALE;HMGCL	1695
PC3DM+_anchor297	chr1	23821403	23822343	1	FALSE	0	FALSE	ecTrans	G	.	HMGCL	940
PC3DM+_anchor298	chr1	23825533	23827651	2	FALSE	0	TRUE	ecTrans	P	HMGCL	HMGCL	2118
PC3DM+_anchor299	chr1	23958618	23960737	5	FALSE	0	TRUE	ecTrans	P	PNRC2	PNRC2	2119
PC3DM+_anchor300	chr1	23961160	23962153	1	FALSE	0	FALSE	ecTrans	P	PNRC2	PNRC2;SRSF10	993
PC3DM+_anchor301	chr1	23962756	23967099	5	FALSE	0	FALSE	ecTrans	P	PNRC2	PNRC2;SRSF10	4343
PC3DM+_anchor302	chr1	23979869	23980709	1	FALSE	0	TRUE	ecTrans	P	SRSF10	SRSF10	840
PC3DM+_anchor303	chr1	24201964	24204274	1	FALSE	0	TRUE	ecTrans	P	LINC02800	LINC02800	2310
PC3DM+_anchor304	chr1	24295226	24296151	1	FALSE	0	TRUE	ecTrans	I	.	.	925
PC3DM+_anchor305	chr1	24374913	24375649	1	FALSE	0	FALSE	ecTrans	G	.	STPG1	736
PC3DM+_anchor306	chr1	24412096	24413304	1	FALSE	0	FALSE	ecTrans	P	STPG1;NIPAL3	NIPAL3;STPG1	1208
PC3DM+_anchor307	chr1	24502840	24503468	1	FALSE	0	TRUE	ecTrans	P	RCAN3AS;RCAN3	RCAN3;RCAN3AS	628
PC3DM+_anchor308	chr1	24724647	24725478	1	FALSE	0	TRUE	ecTrans	I	.	.	831
PC3DM+_anchor309	chr1	25232857	25234984	3	FALSE	0	TRUE	ecTrans	P	SYF2;AL031432.4	AL031432.4;SYF2	2127
PC3DM+_anchor310	chr1	25239865	25242560	4	FALSE	0	TRUE	ecTrans	P	AL031432.5;RSRP1	AL031432.5;RSRP1	2695
PC3DM+_anchor311	chr1	25247504	25248132	1	FALSE	0	TRUE	ecTrans	P	RSRP1;AL031432.3	AL031432.3;RSRP1	628
PC3DM+_anchor312	chr1	25338802	25340516	1	FALSE	0	TRUE	ecTrans	P	RSRP1;TMEM50A	RSRP1;TMEM50A	1714
PC3DM+_anchor313	chr1	25428934	25432740	2	FALSE	0	TRUE	ecTrans	P	MACO1;RHCE	MACO1;RHCE	3806
PC3DM+_anchor314	chr1	25567643	25568673	1	FALSE	0	FALSE	ecTrans	G	.	LDLRAP1	1030
PC3DM+_anchor315	chr1	25799058	25801290	2	FALSE	0	FALSE	ecTrans	P	SELENON	SELENON	2232
PC3DM+_anchor316	chr1	25815663	25816945	1	FALSE	0	FALSE	ecTrans	P	MTFR1L	AL020996.1;MTFR1L;SELENON	1282
PC3DM+_anchor317	chr1	25817639	25820416	4	FALSE	0	TRUE	ecTrans	P	MTFR1L;AL020996.1	AL020996.1;MTFR1L;SELENON	2777
PC3DM+_anchor318	chr1	25859727	25860669	1	FALSE	0	FALSE	ecTrans	P	AUNIP;AL033528.2	AL033528.2;AUNIP;PAQR7	942
PC3DM+_anchor319	chr1	25873457	25874990	1	FALSE	0	FALSE	ecTrans	P	PAQR7	PAQR7	1533
PC3DM+_anchor320	chr1	26125851	26127111	1	FALSE	0	FALSE	ecTrans	G	.	PDIK1L	1260
PC3DM+_anchor321	chr1	26168574	26170607	3	FALSE	0	TRUE	ecTrans	P	C1orf232;AL391650.1;ZNF593	AL391650.1;C1orf232;ZNF593	2033
PC3DM+_anchor322	chr1	26235076	26236006	1	FALSE	0	FALSE	ecTrans	P	CEP85	CEP85	930
PC3DM+_anchor323	chr1	26273945	26276197	1	FALSE	0	TRUE	ecTrans	P	CEP85	CEP85	2252
PC3DM+_anchor324	chr1	26276871	26278962	3	FALSE	0	TRUE	ecTrans	P	SH3BGRL3	CEP85;SH3BGRL3;UBXN11	2091
PC3DM+_anchor325	chr1	26279383	26282571	7	FALSE	0	TRUE	ecTrans	P	SH3BGRL3	CEP85;SH3BGRL3;UBXN11	3188
PC3DM+_anchor326	chr1	26285104	26286062	1	FALSE	0	TRUE	ecTrans	G	.	UBXN11	958
PC3DM+_anchor327	chr1	26335341	26336731	2	FALSE	0	FALSE	ecTrans	P	CRYBG2	CRYBG2	1390
PC3DM+_anchor328	chr1	26336942	26337776	1	FALSE	0	FALSE	ecTrans	P	CRYBG2	CRYBG2	834
PC3DM+_anchor329	chr1	26378369	26380013	1	FALSE	0	FALSE	ecTrans	I	.	.	1644
PC3DM+_anchor330	chr1	26430037	26431811	1	FALSE	0	FALSE	ecTrans	P	DHDDS	DHDDS;LIN28A	1774
PC3DM+_anchor331	chr1	26466987	26470241	1	FALSE	0	FALSE	ecTrans	P	DHDDS-AS1;HMGN2	DHDDS;DHDDS-AS1;HMGN2	3254
PC3DM+_anchor332	chr1	26470333	26471693	1	FALSE	0	FALSE	ecTrans	P	DHDDS-AS1;HMGN2	DHDDS;DHDDS-AS1;HMGN2	1360
PC3DM+_anchor333	chr1	26472720	26474085	1	FALSE	0	TRUE	ecTrans	P	HMGN2	DHDDS;HMGN2	1365
PC3DM+_anchor334	chr1	26476036	26478589	4	FALSE	0	FALSE	ecTrans	G	.	HMGN2	2553
PC3DM+_anchor335	chr1	26499227	26499855	1	FALSE	0	FALSE	ecTrans	I	.	.	628
PC3DM+_anchor336	chr1	26502064	26502690	1	FALSE	0	FALSE	ecTrans	I	.	.	626
PC3DM+_anchor337	chr1	26529618	26531403	1	FALSE	0	TRUE	ecTrans	P	RPS6KA1	RPS6KA1	1785
PC3DM+_anchor338	chr1	26619134	26621600	2	FALSE	0	TRUE	ecTrans	I	.	.	2466
PC3DM+_anchor339	chr1	26691738	26695511	8	FALSE	0	TRUE	ecTrans	P	AL512408.1;ARID1A	AL512408.1;ARID1A	3773
PC3DM+_anchor340	chr1	26697309	26700796	3	FALSE	0	TRUE	ecTrans	P	ARID1A	ARID1A	3487
PC3DM+_anchor341	chr1	26704668	26706510	1	FALSE	0	FALSE	ecTrans	G	.	ARID1A	1842
PC3DM+_anchor342	chr1	26787286	26788297	1	FALSE	0	TRUE	ecTrans	P	PIGV	PIGV	1011
PC3DM+_anchor343	chr1	26788702	26789689	1	FALSE	0	TRUE	ecTrans	P	PIGV	PIGV	987
PC3DM+_anchor344	chr1	26861700	26868481	10	FALSE	0	TRUE	ecTrans	P	SFN	SFN	6781
PC3DM+_anchor345	chr1	26889040	26890244	2	FALSE	0	TRUE	ecTrans	P	GPN2	GPATCH3;GPN2	1204
PC3DM+_anchor346	chr1	26921650	26923484	1	FALSE	0	TRUE	ecTrans	P	NUDC	NUDC	1834
PC3DM+_anchor347	chr1	26990831	26994324	7	FALSE	0	TRUE	ecTrans	P	TRNP1	TRNP1	3493
PC3DM+_anchor348	chr1	26995171	26996021	1	FALSE	0	TRUE	ecTrans	P	TRNP1	TRNP1	850
PC3DM+_anchor349	chr1	26997414	26999497	2	FALSE	0	FALSE	ecTrans	G	.	TRNP1	2083
PC3DM+_anchor350	chr1	26999930	27002978	4	FALSE	0	FALSE	ecTrans	G	.	TENT5B;TRNP1	3048
PC3DM+_anchor351	chr1	27012980	27013874	1	FALSE	0	TRUE	ecTrans	P	TENT5B	TENT5B	894
PC3DM+_anchor352	chr1	27030765	27031605	1	FALSE	0	FALSE	ecTrans	I	.	.	840
PC3DM+_anchor353	chr1	27112114	27114042	2	FALSE	0	TRUE	ecTrans	G	.	SLC9A1	1928
PC3DM+_anchor354	chr1	27119746	27123755	2	FALSE	0	FALSE	ecTrans	G	.	SLC9A1	4009
PC3DM+_anchor355	chr1	27152598	27159199	5	FALSE	0	TRUE	ecTrans	P	SLC9A1	SLC9A1	6601
PC3DM+_anchor356	chr1	27193418	27196768	1	FALSE	0	FALSE	ecTrans	I	.	.	3350
PC3DM+_anchor357	chr1	27234647	27237089	1	FALSE	0	TRUE	ecTrans	P	AL590640.1;WDTC1	AL590640.1;WDTC1	2442
PC3DM+_anchor358	chr1	27321404	27322652	2	FALSE	0	TRUE	ecTrans	P	TMEM222	TMEM222	1248
PC3DM+_anchor359	chr1	27322713	27323500	1	FALSE	0	TRUE	ecTrans	P	TMEM222	TMEM222	787
PC3DM+_anchor360	chr1	27341184	27341812	1	FALSE	0	FALSE	ecTrans	P	SYTL1	SYTL1	628
PC3DM+_anchor361	chr1	27342158	27343212	1	FALSE	0	FALSE	ecTrans	P	SYTL1	SYTL1	1054
PC3DM+_anchor362	chr1	27343409	27344479	1	FALSE	0	FALSE	ecTrans	P	SYTL1	SYTL1	1070
PC3DM+_anchor363	chr1	27345590	27349133	2	FALSE	0	FALSE	ecTrans	P	SYTL1	SYTL1	3543
PC3DM+_anchor364	chr1	27365991	27366619	1	FALSE	0	TRUE	ecTrans	P	MAP3K6	FCN3;MAP3K6	628
PC3DM+_anchor365	chr1	27390684	27392499	2	FALSE	0	TRUE	ecTrans	P	GPR3	GPR3	1815
PC3DM+_anchor366	chr1	27392740	27394168	2	FALSE	0	TRUE	ecTrans	P	GPR3	GPR3	1428
PC3DM+_anchor367	chr1	27395751	27396732	1	FALSE	0	FALSE	ecTrans	G	.	GPR3	981
PC3DM+_anchor368	chr1	27488184	27491250	4	FALSE	0	TRUE	ecTrans	P	WASF2	WASF2	3066
PC3DM+_anchor369	chr1	27539848	27541059	1	FALSE	0	TRUE	ecTrans	G	.	AHDC1	1211
PC3DM+_anchor370	chr1	27557439	27558067	1	FALSE	0	FALSE	ecTrans	P	AHDC1	AHDC1	628
PC3DM+_anchor371	chr1	27568030	27570074	2	FALSE	0	FALSE	ecTrans	P	AHDC1	AHDC1	2044
PC3DM+_anchor372	chr1	27659757	27661565	1	FALSE	0	FALSE	ecTrans	P	LINC02574	LINC02574	1808
PC3DM+_anchor373	chr1	27670205	27672375	2	FALSE	0	FALSE	ecTrans	P	AL445490.1;IFI6	AL445490.1;IFI6	2170
PC3DM+_anchor374	chr1	27773099	27773939	1	FALSE	0	TRUE	ecTrans	P	AL020997.2;STX12	AL020997.2;STX12	840
PC3DM+_anchor375	chr1	27828369	27829848	1	FALSE	0	FALSE	ecTrans	P	AL020997.4;PPP1R8	AL020997.4;PPP1R8	1479
PC3DM+_anchor376	chr1	27830015	27831414	1	FALSE	0	TRUE	ecTrans	P	AL020997.4;PPP1R8	AL020997.4;PPP1R8	1399
PC3DM+_anchor377	chr1	28236286	28240619	6	FALSE	0	TRUE	ecTrans	P	ATP5IF1;AL353622.1	AL353622.1;ATP5IF1	4333
PC3DM+_anchor378	chr1	28246708	28247336	1	FALSE	0	FALSE	ecTrans	P	AL353622.2	AL353622.2;ATP5IF1	628
PC3DM+_anchor379	chr1	28259256	28260941	2	FALSE	0	FALSE	ecTrans	P	SESN2	SESN2	1685
PC3DM+_anchor380	chr1	28329695	28332797	1	FALSE	0	TRUE	ecTrans	P	MED18	MED18	3102
PC3DM+_anchor381	chr1	28369769	28371461	2	FALSE	0	TRUE	ecTrans	P	PHACTR4	PHACTR4	1692
PC3DM+_anchor382	chr1	28504068	28505432	1	FALSE	0	TRUE	ecTrans	P	RCC1;SNHG3	RCC1;SNHG3	1364
PC3DM+_anchor383	chr1	28505800	28512662	24	FALSE	0	TRUE	ecTrans	P	RCC1;SNHG3	RCC1;SNHG3	6862
PC3DM+_anchor384	chr1	28512716	28518046	11	FALSE	0	TRUE	ecTrans	P	RCC1	RCC1;SNHG3	5330
PC3DM+_anchor385	chr1	28518961	28523646	1	FALSE	0	TRUE	ecTrans	P	RCC1	RCC1	4685
PC3DM+_anchor386	chr1	28540607	28541810	1	FALSE	0	FALSE	ecTrans	G	.	RCC1	1203
PC3DM+_anchor387	chr1	28552292	28553337	1	FALSE	0	TRUE	ecTrans	P	TRNAU1AP	TRNAU1AP	1045
PC3DM+_anchor388	chr1	28577575	28582320	8	FALSE	0	TRUE	ecTrans	P	SNHG12	SNHG12;TRNAU1AP	4745
PC3DM+_anchor389	chr1	28641582	28642563	1	FALSE	0	TRUE	ecTrans	P	TAF12;LINC01715	LINC01715;TAF12	981
PC3DM+_anchor390	chr1	28642952	28644264	1	FALSE	0	TRUE	ecTrans	P	TAF12;LINC01715	LINC01715;TAF12	1312
PC3DM+_anchor391	chr1	28647125	28649964	8	FALSE	0	TRUE	ecTrans	P	LINC01715;AL360012.1	AL360012.1;LINC01715	2839
PC3DM+_anchor392	chr1	28669035	28672796	4	FALSE	0	TRUE	ecTrans	P	GMEB1	GMEB1	3761
PC3DM+_anchor393	chr1	28737007	28737635	1	FALSE	0	TRUE	ecTrans	P	YTHDF2	YTHDF2	628
PC3DM+_anchor394	chr1	28914440	28915447	1	FALSE	0	TRUE	ecTrans	P	EPB41	EPB41	1007
PC3DM+_anchor395	chr1	29181422	29182457	1	FALSE	0	TRUE	ecTrans	P	SRSF4	SRSF4	1035
PC3DM+_anchor396	chr1	29230481	29231382	1	FALSE	0	TRUE	ecTrans	P	MECR	MECR	901
PC3DM+_anchor397	chr1	29570718	29571576	1	FALSE	0	TRUE	ecTrans	I	.	.	858
PC3DM+_anchor398	chr1	29638084	29638861	1	FALSE	0	TRUE	ecTrans	I	.	.	777
PC3DM+_anchor399	chr1	29639251	29640270	1	FALSE	0	TRUE	ecTrans	I	.	.	1019
PC3DM+_anchor400	chr1	29649183	29650151	1	FALSE	0	FALSE	ecTrans	I	.	.	968
PC3DM+_anchor401	chr1	29708176	29709941	2	FALSE	0	TRUE	ecTrans	P	AC092265.1	AC092265.1	1765
PC3DM+_anchor402	chr1	29710471	29711099	1	FALSE	0	TRUE	ecTrans	P	AC092265.1	AC092265.1	628
PC3DM+_anchor403	chr1	29875943	29878671	2	FALSE	0	TRUE	ecTrans	I	.	.	2728
PC3DM+_anchor404	chr1	30720290	30721564	1	FALSE	0	FALSE	ecTrans	P	MATN1;MATN1-AS1	MATN1;MATN1-AS1	1274
PC3DM+_anchor405	chr1	30727793	30730746	1	FALSE	0	FALSE	ecTrans	P	MATN1-AS1;AL137857.1	AL137857.1;LAPTM5;MATN1-AS1	2953
PC3DM+_anchor406	chr1	30781916	30784178	2	FALSE	0	FALSE	ecTrans	I	.	.	2262
PC3DM+_anchor407	chr1	31064078	31066697	4	FALSE	0	TRUE	ecTrans	P	PUM1	PUM1	2619
PC3DM+_anchor408	chr1	31154911	31155538	1	FALSE	0	TRUE	ecTrans	I	.	.	627
PC3DM+_anchor409	chr1	31155895	31157987	1	FALSE	0	FALSE	ecTrans	I	.	.	2092
PC3DM+_anchor410	chr1	31295512	31297107	2	FALSE	0	TRUE	ecTrans	P	SNRNP40;ZCCHC17	SNRNP40;ZCCHC17	1595
PC3DM+_anchor411	chr1	31392603	31394647	1	FALSE	0	FALSE	ecTrans	I	.	.	2044
PC3DM+_anchor412	chr1	31642342	31644282	1	FALSE	0	FALSE	ecTrans	P	PEF1;PEF1-AS1;AC114488.2	AC114488.2;PEF1;PEF1-AS1	1940
PC3DM+_anchor413	chr1	31762692	31763856	1	FALSE	0	FALSE	ecTrans	P	ADGRB2	ADGRB2	1164
PC3DM+_anchor414	chr1	31787481	31788827	1	FALSE	0	FALSE	ecTrans	P	AL354919.2	AL354919.2;SPOCD1	1346
PC3DM+_anchor415	chr1	31933883	31938475	9	FALSE	0	TRUE	ecTrans	P	PTP4A2;AL136115.1	AL136115.1;PTP4A2	4592
PC3DM+_anchor416	chr1	31953553	31955137	2	FALSE	0	TRUE	ecTrans	I	.	.	1584
PC3DM+_anchor417	chr1	32072236	32074599	2	FALSE	0	TRUE	ecTrans	P	AL445248.1;TMEM39B	AL445248.1;TMEM39B	2363
PC3DM+_anchor418	chr1	32178404	32180346	2	FALSE	0	TRUE	ecTrans	P	TXLNA	AL049795.2;KPNA6;TXLNA	1942
PC3DM+_anchor419	chr1	32196246	32198514	2	FALSE	0	FALSE	ecTrans	P	CCDC28B	CCDC28B;TXLNA	2268
PC3DM+_anchor420	chr1	32211178	32213855	3	FALSE	0	FALSE	ecTrans	P	TMEM234;DCDC2B	DCDC2B;IQCC;TMEM234	2677
PC3DM+_anchor421	chr1	32221572	32223349	2	FALSE	0	FALSE	ecTrans	P	TMEM234;EIF3I	EIF3I;TMEM234	1777
PC3DM+_anchor422	chr1	32231073	32233776	3	FALSE	0	FALSE	ecTrans	G	.	EIF3I	2703
PC3DM+_anchor423	chr1	32240469	32244141	1	FALSE	0	TRUE	ecTrans	G	.	EIF3I	3672
PC3DM+_anchor424	chr1	32289453	32293704	7	FALSE	0	TRUE	ecTrans	P	HDAC1	HDAC1	4251
PC3DM+_anchor425	chr1	32330662	32331943	1	FALSE	0	FALSE	ecTrans	G	.	HDAC1;MARCKSL1	1281
PC3DM+_anchor426	chr1	32332697	32335266	5	FALSE	0	TRUE	ecTrans	P	MARCKSL1	HDAC1;MARCKSL1	2569
PC3DM+_anchor427	chr1	32335927	32336682	1	FALSE	0	TRUE	ecTrans	P	MARCKSL1	HDAC1;MARCKSL1	755
PC3DM+_anchor428	chr1	32350800	32353986	2	FALSE	0	TRUE	ecTrans	P	AL109945.1;TSSK3	AL109945.1;TSSK3	3186
PC3DM+_anchor429	chr1	32464654	32466610	1	FALSE	0	FALSE	ecTrans	P	ZBTB8B	ZBTB8B	1956
PC3DM+_anchor430	chr1	32499916	32501081	1	FALSE	0	TRUE	ecTrans	I	.	.	1165
PC3DM+_anchor431	chr1	32612062	32613970	2	FALSE	0	FALSE	ecTrans	G	.	ZBTB8OS	1908
PC3DM+_anchor432	chr1	32651653	32653774	2	FALSE	0	TRUE	ecTrans	P	ZBTB8OS;RBBP4	RBBP4;ZBTB8OS	2121
PC3DM+_anchor433	chr1	32773159	32774854	2	FALSE	0	FALSE	ecTrans	G	.	KIAA1522;YARS1	1695
PC3DM+_anchor434	chr1	32815464	32819790	11	FALSE	0	TRUE	ecTrans	P	YARS1;S100PBP	S100PBP;YARS1	4326
