group	gene	chrom	start	end	strand	gex
ec_tran_only	AGPAT1	chr6	32168212	32178096	-	260.61320413042
ec_tran_only	MID1IP1	chrX	38801432	38806537	+	257.340790556921
ec_tran_only	MDM2	chr12	68808177	68850686	+	256.856164253683
ec_tran_only	HMGA1	chr6	34236873	34246231	+	255.645506592283
ec_tran_only	FADS1	chr11	61799627	61829318	-	254.846906654944
ec_tran_only	LYPLA2	chr1	23791145	23795539	+	254.139912804966
ec_tran_only	ERF	chr19	42247569	42255128	-	253.862644960433
ec_tran_only	ZBTB22	chr6	33314406	33317942	-	253.575660251469
ec_tran_only	PCBP2	chr12	53452102	53481162	+	253.194473852459
ec_tran_only	OAZ2	chr15	64687573	64703281	-	253.154062154138
ec_tran_only	PPT1	chr1	40072710	40097260	-	252.068286036529
ec_tran_only	SEC62	chr3	169966635	169998373	+	251.685512626943
ec_tran_only	ATP6V0E2	chr7	149872968	149891204	+	251.30126470479
ec_tran_only	ZNF260	chr19	36510687	36528271	-	251.06157605323
ec_tran_only	IDH2	chr15	90083045	90102477	-	250.87568443961
ec_tran_only	LAMTOR5	chr1	110401249	110407942	-	250.794305036506
ec_tran_only	CSPG5	chr3	47562238	47580792	-	250.57570166938
ec_tran_only	CD81	chr11	2376177	2397397	+	250.070824909418
ec_tran_only	CCDC71	chr3	49162535	49166331	-	249.101333346485
ec_tran_only	ARCN1	chr11	118572390	118603033	+	248.265909992134
ec_tran_only	AMD1	chr6	110874770	110898879	+	247.566491475252
ec_tran_only	SHISA4	chr1	201888680	201892587	+	247.214955706555
ec_tran_only	FTSJ3	chr17	63819433	63830012	-	247.131592432164
ec_tran_only	ZNF512B	chr20	63956704	63969930	-	246.425943663244
ec_tran_only	PPP4C	chr16	30075978	30085376	+	246.24974923766
ec_tran_only	SRSF5	chr14	69726900	69772005	+	246.060117531427
ec_tran_only	PNRC1	chr6	89080751	89085160	+	245.351228248016
ec_tran_only	DNTTIP2	chr1	93866284	93879918	-	244.900460050653
ec_tran_only	NUDT4	chr12	93377883	93408146	+	244.062434774046
ec_tran_only	SEPTIN9	chr17	77280569	77500596	+	243.888153596357
ec_tran_only	ARF4	chr3	57571363	57598220	-	243.353925278692
ec_tran_only	TAF9B	chrX	78129748	78139650	-	243.329200043223
ec_tran_only	UBALD2	chr17	76265348	76271298	+	242.469018750168
ec_tran_only	DCTN2	chr12	57529633	57547224	-	241.55532702721
ec_tran_only	AL050341.2	chr1	40256427	40257967	-	240.523318612116
ec_tran_only	ZBTB9	chr6	33453970	33457544	+	240.382105274173
ec_tran_only	PSMD10	chrX	108084207	108091549	-	240.358639896716
ec_tran_only	BAIAP2-DT	chr17	81029130	81034881	-	239.879693340427
ec_tran_only	TAP1	chr6	32845209	32853978	-	239.400161445301
ec_tran_only	PIGW	chr17	36534987	36539310	+	239.180545197967
ec_tran_only	LRRN3	chr7	111091006	111125454	+	238.825342690611
ec_tran_only	ANP32A	chr15	68778535	68820897	-	238.4787238008
ec_tran_only	AC018647.2	chr7	35695214	35699413	+	237.556638432916
ec_tran_only	PAPOLA	chr14	96501433	96567111	+	236.365980353418
ec_tran_only	TAGLN2	chr1	159918107	159925507	-	234.822325916871
ec_tran_only	NOC2L	chr1	944203	959309	-	232.868126506455
ec_tran_only	ABT1	chr6	26596953	26600739	+	232.5861552658
ec_tran_only	DDX28	chr16	68020916	68023232	-	231.426523167543
ec_tran_only	ARRDC3	chr5	91368631	91383317	-	230.865838049465
ec_tran_only	PPP1R10	chr6	30600413	30618612	-	230.063910600862
ec_tran_only	RXRB	chr6	33193588	33200665	-	229.97863734808
ec_tran_only	AC067852.2	chr17	42552436	42554748	-	229.50240042991
ec_tran_only	C5orf15	chr5	133955510	133968674	-	229.169353423763
ec_tran_only	EXOC8	chr1	231332753	231337852	-	227.039705168347
ec_tran_only	RECQL4	chr8	144511288	144517845	-	226.937866242332
ec_tran_only	CCDC47	chr17	63745255	63776351	-	226.794061451107
ec_tran_only	FAM53C	chr5	138331935	138349729	+	226.003558466945
ec_tran_only	RAB11B	chr19	8389981	8404434	+	225.0500140218
ec_tran_only	GUK1	chr1	228139962	228148984	+	223.975559889761
ec_tran_only	DMWD	chr19	45782947	45792845	-	222.21805243419
ec_tran_only	JAGN1	chr3	9890574	9894349	+	221.845346604915
ec_tran_only	NUFIP2	chr17	29255839	29294148	-	220.410381009116
ec_tran_only	RPAIN	chr17	5419641	5432876	+	219.59037375222
ec_tran_only	EIF3I	chr1	32221077	32245397	+	216.950540965484
ec_tran_only	TDG	chr12	103965822	103988874	+	215.042656391184
ec_tran_only	MARS2	chr2	197705369	197708395	+	214.901974003988
ec_tran_only	DNAJC30	chr7	73680918	73683453	-	214.052710822266
ec_tran_only	ALG2	chr9	99216425	99221942	-	213.794317384414
ec_tran_only	LSS	chr21	46188141	46228824	-	213.753848225382
ec_tran_only	XRCC5	chr2	216107464	216206303	+	213.693671763066
ec_tran_only	GABARAPL2	chr16	75566375	75577881	+	213.611498767283
ec_tran_only	ATP6V1B2	chr8	20197381	20226819	+	213.517460745074
ec_tran_only	PLOD1	chr1	11934205	11975538	+	213.504456210842
ec_tran_only	PSMB1	chr6	170535120	170553307	-	211.970851113713
ec_tran_only	NDUFS2	chr1	161197104	161214723	+	211.926066950739
ec_tran_only	GABPB1-AS1	chr15	50354959	50372202	+	211.853704000198
ec_tran_only	NIPBL-DT	chr5	36864425	36876700	-	211.475961470734
ec_tran_only	POU3F4	chrX	83508290	83512127	+	211.064490914884
ec_tran_only	STRN4	chr19	46719511	46746994	-	210.973087471683
ec_tran_only	ANP32B	chr9	97983341	98015943	+	208.557193967869
ec_tran_only	TIMELESS	chr12	56416363	56449426	-	207.923063492851
ec_tran_only	SKP1	chr5	134148935	134176964	-	207.607893452245
ec_tran_only	SNX5	chr20	17941597	17968980	-	207.441916683661
ec_tran_only	CXXC1	chr18	50282343	50288304	-	206.112774893541
ec_tran_only	CDCA7	chr2	173354820	173368997	+	205.083477625146
ec_tran_only	DSTN	chr20	17570075	17609919	+	205.001973037189
ec_tran_only	IPO5	chr13	97953658	98024296	+	204.944259381002
ec_tran_only	ANAPC13	chr3	134477706	134486716	-	204.874146378529
ec_tran_only	DDX42	chr17	63773603	63819317	+	204.758217321155
ec_tran_only	SEC61B	chr9	99222064	99230615	+	204.737197984641
ec_tran_only	TOB2	chr22	41433494	41446801	-	204.56875343081
ec_tran_only	TNFAIP1	chr17	28335602	28347009	+	204.417586027224
ec_tran_only	VPS37B	chr12	122865330	122896127	-	203.569241194671
ec_tran_only	AC009506.1	chr2	159615296	159617082	+	203.217547168602
ec_tran_only	UBE2J1	chr6	89326625	89352722	-	203.103036996745
ec_tran_only	MRPL27	chr17	50367857	50373207	-	202.982750652882
ec_tran_only	ABCE1	chr4	145098288	145129524	+	202.867598442438
ec_tran_only	CDC42SE1	chr1	151050971	151070325	-	202.675600703863
ec_tran_only	MIF	chr22	23894383	23895227	+	202.588990425162
ec_tran_only	PCBP4	chr3	51957454	51974016	-	202.361247085764
ec_tran_only	RN7SL473P	chr1	150566562	150566860	-	202.060999934733
ec_tran_only	WTAP	chr6	159725585	159756319	+	202.008292084394
ec_tran_only	C6orf226	chr6	42890265	42890821	-	200.885513386119
ec_tran_only	PITHD1	chr1	23778418	23788232	+	200.714250192149
ec_tran_only	WASL-DT	chr7	123749068	123751166	+	200.190234437047
ec_tran_only	PLK4	chr4	127880893	127899224	+	199.967735061002
ec_tran_only	CNIH1	chr14	54423561	54441391	-	199.459165412933
ec_tran_only	PSMD13	chr11	236966	252984	+	199.067320008512
ec_tran_only	MUL1	chr1	20499448	20508151	-	198.970747981531
ec_tran_only	CCDC137	chr17	81666737	81673904	+	198.645223345317
ec_tran_only	MCM6	chr2	135839626	135876443	-	198.068135576635
ec_tran_only	RRM1	chr11	4094707	4138932	+	197.473835006011
ec_tran_only	CMTR2	chr16	71281389	71289715	-	197.441216708038
ec_tran_only	UPF3A	chr13	114281601	114305817	+	197.295956111078
ec_tran_only	RNASEH2C	chr11	65714005	65720818	-	196.576259976683
ec_tran_only	CHAMP1	chr13	114314482	114337626	+	196.007404463604
ec_tran_only	PSMB3	chr17	38752741	38764225	+	195.877254954046
ec_tran_only	NEPRO	chr3	113002444	113019861	-	195.142122187233
ec_tran_only	B4GALNT4	chr11	369499	382117	+	195.035303042526
ec_tran_only	ZADH2	chr18	75195113	75209139	-	194.699151875692
ec_tran_only	MAGED1	chrX	51803007	51902354	+	193.183073622842
ec_tran_only	ENSA	chr1	150600851	150629612	-	192.851766229684
ec_tran_only	SMCR8	chr17	18315293	18328056	+	192.443662546539
ec_tran_only	MOSPD3	chr7	100612102	100615384	+	192.168300400319
ec_tran_only	ACTN4	chr19	38647649	38731589	+	191.904173583442
ec_tran_only	POLR2H	chr3	184361718	184368596	+	191.3600766718
ec_tran_only	MORF4L1	chr15	78810487	78898139	+	191.291341171338
ec_tran_only	SNHG19	chr16	2154797	2155358	-	191.189798660639
ec_tran_only	TKT	chr3	53224712	53256052	-	190.298634619264
ec_tran_only	HSPA1B	chr6	31827738	31830254	+	189.873749718347
ec_tran_only	KIFC1	chr6	33391823	33409896	+	188.98069747091
ec_tran_only	PJA2	chr5	109334713	109409974	-	188.76464272723
ec_tran_only	TOB1	chr17	50862223	50867978	-	188.553586742782
ec_tran_only	NKIRAS2	chr17	42011382	42025644	+	188.289177101883
ec_tran_only	ADAM15	chr1	155050566	155062775	+	187.902467405455
ec_tran_only	NCAPD2	chr12	6493356	6531955	+	187.572452045611
ec_tran_only	ORMDL1	chr2	189770267	189784364	-	187.141981122503
ec_tran_only	BLOC1S6	chr15	45587214	45615945	+	186.830253058124
ec_tran_only	GNA11	chr19	3094362	3123999	+	186.528691985906
ec_tran_only	DCAF15	chr19	13952492	13961449	+	186.331326513878
ec_tran_only	TFAP2A	chr6	10393186	10419659	-	185.298506948833
ec_tran_only	TIA1	chr2	70209444	70248660	-	185.073792538948
ec_tran_only	FZD2	chr17	44557484	44561262	+	184.090989206866
ec_tran_only	TMEM263	chr12	106955719	106978778	+	183.794613929516
ec_tran_only	NABP2	chr12	56222015	56229854	+	181.893014644344
ec_tran_only	NDUFA5	chr7	123536997	123557904	-	181.832436424037
ec_tran_only	PRRC2C	chr1	171485551	171593511	+	181.584745539903
ec_tran_only	SURF1	chr9	133351758	133356676	-	181.223408149757
ec_tran_only	TBRG4	chr7	45100100	45112047	-	181.047487034554
ec_tran_only	PCOLCE	chr7	100602363	100608175	+	180.69657422955
ec_tran_only	OXLD1	chr17	81665036	81666635	-	180.214838845907
ec_tran_only	RN7SL600P	chr1	150568971	150569269	-	179.98180409167
ec_tran_only	RBM12B	chr8	93729356	93741017	-	179.55178970389
ec_tran_only	SYDE1	chr19	15107401	15114985	+	178.844843991481
ec_tran_only	GUCD1	chr22	24540423	24555935	-	178.731526346436
ec_tran_only	ACTR1B	chr2	97655939	97664044	-	177.950589175402
ec_tran_only	ZNF639	chr3	179323031	179338583	+	177.783334872002
ec_tran_only	HOXA10-AS	chr7	27168619	27171915	+	177.652956896402
ec_tran_only	NEMP1	chr12	57055643	57088063	-	176.786301464324
ec_tran_only	MAN2C1	chr15	75355207	75368612	-	176.540213389059
ec_tran_only	PPM1G	chr2	27381195	27409591	-	176.169846006676
ec_tran_only	PPP1R9B	chr17	50133737	50150677	-	175.340204825861
ec_tran_only	PLPP5	chr8	38263130	38269243	-	175.240383094515
ec_tran_only	STX10	chr19	13144058	13150383	-	174.862536969417
ec_tran_only	NRSN2	chr20	346782	359660	+	174.775539875222
ec_tran_only	SRRM1	chr1	24631716	24673281	+	174.097022569456
ec_tran_only	TIMM17A	chr1	201955503	201970664	+	172.827879633728
ec_tran_only	NCAPH2	chr22	50508224	50524780	+	172.136434725556
ec_tran_only	PLCG1	chr20	41136960	41196801	+	171.431362034014
ec_tran_only	ENOPH1	chr4	82430590	82461177	+	171.208738095767
ec_tran_only	CASC3	chr17	40140318	40172171	+	170.7168962882
ec_tran_only	UBAP2L	chr1	154220179	154271510	+	170.160452494695
ec_tran_only	STT3A	chr11	125591712	125625215	+	170.083501182751
ec_tran_only	MFN2	chr1	11980181	12015211	+	169.817144982699
ec_tran_only	ZXDB	chrX	57591652	57597545	+	169.423022275959
ec_tran_only	CHD3	chr17	7884796	7912760	+	169.32577232114
ec_tran_only	ACTR3	chr2	113890063	113962596	+	169.025403949662
ec_tran_only	YTHDF1	chr20	63195429	63216139	-	167.936359310026
ec_tran_only	NFATC2IP	chr16	28950807	28967097	+	167.515587381553
ec_tran_only	ZNF528-AS1	chr19	52388842	52397783	-	166.94830510616
ec_tran_only	ELP5	chr17	7251416	7259940	+	166.878914071317
ec_tran_only	FBXO45	chr3	196568611	196589059	+	166.872657759433
ec_tran_only	PURA	chr5	140107777	140125619	+	164.933795555276
ec_tran_only	MRPL36	chr5	1798385	1801366	-	164.715845559381
ec_tran_only	MRPS18B	chr6	30617840	30626395	+	164.0922107713
ec_tran_only	ZNF219	chr14	21090077	21104722	-	163.647475298079
ec_tran_only	METTL7A	chr12	50923472	50932510	+	163.247494514188
ec_tran_only	COQ7	chr16	19067614	19080095	+	162.860049064849
ec_tran_only	AC012531.4	chr12	53968002	53968178	+	162.789665349749
ec_tran_only	SEPTIN3	chr22	41969475	41998221	+	162.787437652921
ec_tran_only	NOP53	chr19	47745546	47757058	+	162.727985094592
ec_tran_only	STMP1	chr7	135662496	135693418	+	162.183717369864
ec_tran_only	PUSL1	chr1	1308597	1311677	+	161.956854163719
ec_tran_only	LZIC	chr1	9922113	9943407	-	161.928106944854
ec_tran_only	EXOC7	chr17	76081016	76121576	-	160.942370233399
ec_tran_only	COX7A2	chr6	75237675	75250323	-	160.808392039584
ec_tran_only	RRP8	chr11	6595072	6603616	-	160.066262369377
ec_tran_only	MAP2K7	chr19	7903843	7914478	+	159.956963887876
ec_tran_only	PFKL	chr21	44300051	44327376	+	159.62861023306
ec_tran_only	C16orf72	chr16	9091644	9121635	+	159.463535778464
ec_tran_only	ZNF84	chr12	133037292	133063304	+	159.367491290193
ec_tran_only	UQCRC2	chr16	21953288	21983660	+	159.191406313164
ec_tran_only	ARAF	chrX	47561100	47571920	+	159.160018614541
ec_tran_only	PIM1	chr6	37170152	37175428	+	159.068352734759
ec_tran_only	TMEM126B	chr11	85628573	85636539	+	158.559102692533
ec_tran_only	ING1	chr13	110712736	110723339	+	157.78852925629
ec_tran_only	GOLGA7	chr8	41490396	41510980	+	157.705665886108
ec_tran_only	PRRC2B	chr9	131373636	131500197	+	157.4540181783
ec_tran_only	LMNA	chr1	156082573	156140089	+	157.406966393755
ec_tran_only	INO80E	chr16	29995715	30005793	+	157.273107865884
ec_tran_only	MTCH2	chr11	47617315	47642607	-	156.9036009116
ec_tran_only	WDR54	chr2	74421678	74425755	+	156.510215304464
ec_tran_only	YY1	chr14	100238298	100282788	+	156.288789850217
ec_tran_only	AIF1L	chr9	131096476	131123152	+	156.169782721503
ec_tran_only	NUMA1	chr11	72002864	72080693	-	156.156585084316
ec_tran_only	B3GNT5	chr3	183253253	183298504	+	155.94275219501
ec_tran_only	RABGGTB	chr1	75786197	75795086	+	155.718364988515
ec_tran_only	ARFGAP1	chr20	63272785	63289790	+	155.583968440441
ec_tran_only	NR1D2	chr3	23945286	23980617	+	155.521514599803
ec_tran_only	TXN	chr9	110243810	110256507	-	155.521337689837
ec_tran_only	TM2D2	chr8	38988808	38996824	-	155.501965896542
ec_tran_only	ITGB5	chr3	124761948	124901418	-	155.324621864997
ec_tran_only	TBL2	chr7	73567537	73578791	-	155.144557782772
ec_tran_only	TPX2	chr20	31739271	31801805	+	154.851238983003
ec_tran_only	CTTN	chr11	70398404	70436584	+	154.783815367437
ec_tran_only	POLR1F	chr7	19695461	19709037	-	154.724920817017
ec_tran_only	SDE2	chr1	225982702	225999343	-	154.500795060031
ec_tran_only	PCF11	chr11	83156988	83187451	+	154.49527023685
ec_tran_only	CNOT8	chr5	154857553	154876792	+	154.425308940457
ec_tran_only	AL138963.3	chr13	45340039	45341183	+	154.398107171707
ec_tran_only	GLIPR2	chr9	36136536	36163913	+	154.374443394286
ec_tran_only	NCAN	chr19	19211958	19252233	+	153.758578276204
ec_tran_only	JAM3	chr11	134069071	134152001	+	153.280808253743
ec_tran_only	DMPK	chr19	45769709	45782552	-	152.793210995052
ec_tran_only	CCDC50	chr3	191329085	191398659	+	152.086155281103
ec_tran_only	AZIN1	chr8	102826308	102893864	-	152.071204177453
ec_tran_only	APP	chr21	25880550	26171128	-	151.971955405553
ec_tran_only	PRKRA	chr2	178431292	178451512	-	151.858491800667
ec_tran_only	KIAA1143	chr3	44737661	44761619	-	151.768151359997
ec_tran_only	SLC25A29	chr14	100291116	100306547	-	151.75693556722
ec_tran_only	MEIS3	chr19	47403124	47419527	-	150.975887101904
ec_tran_only	CCND1	chr11	69641156	69654474	+	150.799509719281
ec_tran_only	ANKRD10	chr13	110878540	110915069	-	150.530160587224
ec_tran_only	IRF3	chr19	49659569	49665875	-	150.175342805861
ec_tran_only	BTG3	chr21	17593653	17612945	-	150.027213405434
ec_tran_only	FEM1C	chr5	115520908	115544775	-	149.700885771002
ec_tran_only	CTDNEP1	chr17	7243591	7252491	-	149.57016696671
ec_tran_only	RCN1	chr11	32091074	32105722	+	148.978417523877
ec_tran_only	POGZ	chr1	151402724	151459494	-	148.69850589178
ec_tran_only	MDFI	chr6	41636882	41654244	+	148.273362352733
ec_tran_only	ING3	chr7	120950763	120977216	+	148.058860276773
ec_tran_only	RRP36	chr6	43021623	43034156	+	148.022684960391
ec_tran_only	MED1	chr17	39404285	39451272	-	147.720604241725
ec_tran_only	LRRC14	chr8	144517992	144525172	+	147.706027213753
ec_tran_only	GPI	chr19	34359480	34402413	+	147.350004623753
ec_tran_only	SEC16A	chr9	136440096	136483759	-	147.138016939183
ec_tran_only	ZFP91	chr11	58579063	58621550	+	146.708031699309
ec_tran_only	NCOA5	chr20	46060991	46089962	-	146.66742914274
ec_tran_only	FANCI	chr15	89243945	89317261	+	146.594945861087
ec_tran_only	ECI2	chr6	4115693	4135597	-	146.446509632432
ec_tran_only	SUPT5H	chr19	39436156	39476670	+	146.132530536718
ec_tran_only	RBM42	chr19	35629030	35637686	+	146.129308556831
ec_tran_only	SETD5	chr3	9397615	9479240	+	145.81986812361
ec_tran_only	CPSF4	chr7	99438922	99457373	+	145.75039869339
ec_tran_only	GOT2	chr16	58707131	58734342	-	145.683693249983
ec_tran_only	TRAPPC2L	chr16	88856220	88862686	+	145.45185884575
ec_tran_only	TALDO1	chr11	747415	765012	+	145.286900214515
ec_tran_only	ZNF646	chr16	31074422	31084196	+	145.200350887128
ec_tran_only	RFC2	chr7	74231499	74254458	-	145.087445247119
ec_tran_only	YIF1A	chr11	66284580	66289145	-	144.960013075389
ec_tran_only	RIT1	chr1	155897808	155911404	-	144.78612750161
ec_tran_only	LMAN2	chr5	177331567	177351668	-	144.778519438963
ec_tran_only	GORASP2	chr2	170928464	170967130	+	144.64919642507
ec_tran_only	SLC25A36	chr3	140941830	140980995	+	144.518032513694
ec_tran_only	BMI1	chr10	22321099	22331484	+	143.932408382984
ec_tran_only	PSMD11	chr17	32444379	32483319	+	143.85605258826
ec_tran_only	YTHDC1	chr4	68310387	68350090	-	143.638198648245
ec_tran_only	CPNE2	chr16	57092583	57148369	+	143.505988643053
ec_tran_only	SH3GLB1	chr1	86704570	86748184	+	143.169316174019
ec_tran_only	RAB8B	chr15	63189560	63267776	+	143.063734503497
ec_tran_only	UBE2D3	chr4	102794383	102868896	-	141.832592314464
ec_tran_only	TMEM9B	chr11	8947202	8965011	-	141.398418377117
ec_tran_only	DGCR8	chr22	20080232	20111877	+	140.839490685479
ec_tran_only	TMEM69	chr1	45688181	45694436	+	140.572797778875
ec_tran_only	FLRT3	chr20	14322985	14337614	-	140.240213281888
ec_tran_only	AC008124.1	chr12	45718046	45727775	-	140.003611556714
ec_tran_only	AASDHPPT	chr11	106075501	106098699	+	139.602795762457
ec_tran_only	GTPBP1	chr22	38705742	38738299	+	139.432430388979
ec_tran_only	GART	chr21	33503931	33543491	-	139.117698382091
ec_tran_only	TRAF7	chr16	2155698	2178129	+	138.653792987121
ec_tran_only	FAT1	chr4	186587794	186726722	-	138.453086923867
ec_tran_only	GAS5	chr1	173858559	173868882	-	138.133004399223
ec_tran_only	CORO1B	chr11	67435510	67443821	-	138.109305483012
ec_tran_only	EFCAB14	chr1	46674659	46719146	-	137.867042347852
ec_tran_only	CYB5R3	chr22	42617840	42649392	-	137.748481281618
ec_tran_only	PMAIP1	chr18	59899996	59904305	+	137.633446857854
ec_tran_only	PSME3IP1	chr16	57152466	57186116	-	137.530843285029
ec_tran_only	THBS3-AS1	chr1	155195004	155205495	+	137.360564041209
ec_tran_only	EXOSC10	chr1	11066618	11099869	-	137.33900372673
ec_tran_only	TNPO1	chr5	72816312	72916733	+	137.300516410429
ec_tran_only	JPT1	chr17	75135248	75168281	-	136.171470774667
ec_tran_only	SLU7	chr5	160401641	160421711	-	135.898847595918
ec_tran_only	AC007383.1	chr2	206084605	206086564	+	135.508957810611
ec_tran_only	ALKBH5	chr17	18183078	18209954	+	135.123384052322
ec_tran_only	CEROX1	chr16	975761	981596	-	134.896515143471
ec_tran_only	UAP1L1	chr9	137077517	137084539	+	134.734465119418
ec_tran_only	AC004908.2	chr8	233119	233692	+	134.585589208187
ec_tran_only	GLUD1	chr10	87050202	87094843	-	134.442054132589
ec_tran_only	PATZ1	chr22	31325804	31346346	-	134.302363804949
ec_tran_only	ABI2	chr2	203328280	203447728	+	134.276131378421
ec_tran_only	SEMA4C	chr2	96859718	96870757	-	133.897238229874
ec_tran_only	MUS81	chr11	65857126	65867653	+	133.717939827063
ec_tran_only	SLC35A5	chr3	112561709	112585579	+	133.510144517061
ec_tran_only	PPP1R2	chr3	195514428	195543386	-	133.504520607353
ec_tran_only	TMEM170A	chr16	75443054	75465497	-	133.476929246327
ec_tran_only	MAK16	chr8	33485182	33501262	+	132.826414504753
ec_tran_only	ZBTB4	chr17	7459366	7484263	-	132.712295220668
ec_tran_only	SAMD4B	chr19	39342396	39385710	+	131.780706394525
ec_tran_only	NAT9	chr17	74770529	74776367	-	131.536414435086
ec_tran_only	RAP2A	chr13	97434169	97469128	+	131.091376880836
ec_tran_only	RNF44	chr5	176526712	176538025	-	130.97117919227
ec_tran_only	TMX4	chr20	7977346	8019805	-	130.766665324493
ec_tran_only	PIAS3	chr1	145848522	145859836	-	130.624024622543
ec_tran_only	CDCA7L	chr7	21900899	21945903	-	130.215077779634
ec_tran_only	TP53	chr17	7661779	7687538	-	130.186064585381
ec_tran_only	LAMP2	chrX	120426148	120469365	-	130.120510197568
ec_tran_only	POMP	chr13	28659104	28678959	+	130.082253743206
ec_tran_only	BUD23	chr7	73683025	73705161	+	130.071719927303
