group	gene	chrom	start	end	strand	gex
ec_tran_only	NOLC1	chr10	102152176	102163871	+	871.415409553351
ec_tran_only	SNHG16	chr17	76557764	76565348	+	871.324704761782
ec_tran_only	PSMB6	chr17	4796144	4798502	+	868.887796971428
ec_tran_only	CCNI	chr4	77047155	77076309	-	866.506971325977
ec_tran_only	BRD2	chr6	32968594	32981505	+	864.249468750765
ec_tran_only	ATP5F1E	chr20	59025475	59032345	-	863.810921190468
ec_tran_only	ATP5MC1	chr17	48892765	48895871	+	862.971000180403
ec_tran_only	SPCS3	chr4	176319966	176332245	+	862.638393112678
ec_tran_only	CDK2	chr12	55966781	55972789	+	855.424341331533
ec_tran_only	TARS2	chr1	150487364	150507609	+	851.131843328023
ec_tran_only	TAGLN2	chr1	159918107	159925507	-	849.610790272508
ec_tran_only	RANBP6	chr9	6011025	6015625	-	848.027895903472
ec_tran_only	IPO5	chr13	97953658	98024296	+	846.605902050393
ec_tran_only	TMEM203	chr9	137204082	137205648	-	845.997743988829
ec_tran_only	TMEM97	chr17	28319200	28328685	+	845.530189686138
ec_tran_only	NUDT21	chr16	56429133	56452199	-	844.218175072875
ec_tran_only	RBM8A	chr1	145917714	145927678	-	843.441182840603
ec_tran_only	FKBP1A	chr20	1368977	1393164	-	839.108300629754
ec_tran_only	EDF1	chr9	136862119	136866308	-	837.450406407863
ec_tran_only	CKB	chr14	103519667	103522833	-	836.610969426185
ec_tran_only	LMAN1	chr18	59327823	59359265	-	836.546528739349
ec_tran_only	SRP9	chr1	225777813	225790468	+	831.054073620134
ec_tran_only	UBXN1	chr11	62676498	62679117	-	831.053346141706
ec_tran_only	PNRC2	chr1	23956839	23963462	+	825.943501241921
ec_tran_only	GMFB	chr14	54474484	54489026	-	825.361955747366
ec_tran_only	TOP2A	chr17	40388525	40417896	-	823.67402206827
ec_tran_only	EIF1B	chr3	40309707	40312424	+	822.890688195985
ec_tran_only	MRPL9	chr1	151759647	151763496	-	820.783087370001
ec_tran_only	MRPS16	chr10	73248843	73252693	-	819.6315873998
ec_tran_only	RNF181	chr2	85595725	85597708	+	817.361991986638
ec_tran_only	RPS29	chr14	49570984	49599164	-	815.422536068943
ec_tran_only	PA2G4	chr12	56104537	56113910	+	810.894082448125
ec_tran_only	MAPKAPK5-AS1	chr12	111839764	111842902	-	808.210958586271
ec_tran_only	ALYREF	chr17	81887835	81891586	-	805.172089671131
ec_tran_only	RTL8C	chrX	135032355	135033546	+	805.035037645258
ec_tran_only	MAD2L1	chr4	120055623	120066858	-	803.884068725027
ec_tran_only	ERP29	chr12	112013348	112023449	+	802.1564935866
ec_tran_only	SRSF6	chr20	43457893	43466046	+	799.087284539247
ec_tran_only	NDUFB4	chr3	120596328	120602507	+	798.737105734439
ec_tran_only	PKM	chr15	72199029	72231822	-	797.627985172956
ec_tran_only	RPL36	chr19	5674947	5691875	+	797.581315695207
ec_tran_only	DKC1	chrX	154762742	154777689	+	796.168792002957
ec_tran_only	FBL	chr19	39834458	39846379	-	796.04158704291
ec_tran_only	DNAJA1	chr9	33025273	33039907	+	794.612292785781
ec_tran_only	PTBP1	chr19	797075	812327	+	794.577800660416
ec_tran_only	PRMT5	chr14	22920525	22929408	-	793.893740187939
ec_tran_only	TMED9	chr5	177592203	177597242	+	793.071342131523
ec_tran_only	KPNA2	chr17	68035636	68047364	+	791.505139741256
ec_tran_only	FEN1	chr11	61792911	61797238	+	790.924391539841
ec_tran_only	SFPQ	chr1	35176378	35193145	-	783.809453597746
ec_tran_only	NOP56	chr20	2652593	2658393	+	782.67985834597
ec_tran_only	POLR2D	chr2	127843553	127858155	-	782.459923554567
ec_tran_only	JUND	chr19	18279694	18281622	-	782.254434180419
ec_tran_only	SUMO2	chr17	75165586	75182959	-	779.867999355742
ec_tran_only	MAGEA12	chrX	152733757	152737669	+	779.023391317275
ec_tran_only	CHCHD7	chr8	56211686	56218809	+	777.927711396166
ec_tran_only	KARS1	chr16	75627474	75648643	-	777.555746036206
ec_tran_only	PHB	chr17	49404052	49414901	-	773.887702975005
ec_tran_only	IRF2BP2	chr1	234604269	234609525	-	773.684384666931
ec_tran_only	ACTB	chr7	5526409	5563902	-	773.683672311705
ec_tran_only	NOP53	chr19	47745546	47757058	+	773.189705037731
ec_tran_only	TXN	chr9	110243810	110256507	-	772.01774617293
ec_tran_only	OXLD1	chr17	81665036	81666635	-	771.782529316213
ec_tran_only	CDK1	chr10	60778331	60794852	+	769.304406306294
ec_tran_only	B4GAT1	chr11	66345374	66347629	-	767.103548555145
ec_tran_only	KLHDC3	chr6	43014103	43021298	+	764.989800775602
ec_tran_only	ARL2BP	chr16	57245259	57253635	+	763.1303833611
ec_tran_only	IRAK1	chrX	154010506	154019902	-	761.734417876886
ec_tran_only	HNRNPC	chr14	21209136	21269494	-	759.586085798899
ec_tran_only	SFT2D3	chr2	127701497	127705242	+	755.746071915216
ec_tran_only	MRPS7	chr17	75261674	75266376	+	755.616854208647
ec_tran_only	TCP1	chr6	159778498	159789703	-	755.479980153983
ec_tran_only	EIF1AX	chrX	20124525	20141838	-	755.140804557162
ec_tran_only	PSMA7	chr20	62136733	62143440	-	751.331009960857
ec_tran_only	RPL26	chr17	8377516	8383213	-	749.536003043415
ec_tran_only	RAC3	chr17	82031678	82034204	+	748.225209327683
ec_tran_only	FUS	chr16	31180138	31191605	+	746.706322776498
ec_tran_only	RPL37A	chr2	216498825	216579180	+	744.211336705425
ec_tran_only	STMN1	chr1	25884181	25906991	-	743.161119083168
ec_tran_only	GDI1	chrX	154436913	154443467	+	742.40943388656
ec_tran_only	RNF26	chr11	119334527	119337309	+	738.08157382956
ec_tran_only	MZT1	chr13	72708367	72727629	-	729.431667011965
ec_tran_only	EIF2A	chr3	150546678	150586016	+	729.185902760941
ec_tran_only	UBE2S	chr19	55399745	55407788	-	726.944738398409
ec_tran_only	UBE2C	chr20	45812576	45816957	+	724.558352356663
ec_tran_only	PNN	chr14	39175183	39183220	+	723.330990682166
ec_tran_only	DDX18	chr2	117814691	117832377	+	721.684784565712
ec_tran_only	HIRIP3	chr16	29992330	29996074	-	720.805834168254
ec_tran_only	CD2BP2	chr16	30350773	30355308	-	720.120833328033
ec_tran_only	HMGN4	chr6	26538366	26546933	+	719.473721593704
ec_tran_only	GAS5	chr1	173858559	173868882	-	719.460002933244
ec_tran_only	SMC4	chr3	160399274	160434954	+	717.757123819046
ec_tran_only	UFM1	chr13	38349849	38363619	+	717.24693340797
ec_tran_only	CENPB	chr20	3783851	3786740	-	713.502861262396
ec_tran_only	H2AW	chr1	228456979	228457873	-	713.244209540018
ec_tran_only	UBA1	chrX	47190861	47215128	+	713.146083529929
ec_tran_only	CCNA2	chr4	121816444	121823883	-	708.836566409334
ec_tran_only	RBM15B	chr3	51391285	51397908	+	708.714562423109
ec_tran_only	APCDD1	chr18	10454635	10489949	+	708.15449344322
ec_tran_only	CIAO2B	chr16	66932065	66934423	-	701.373700411761
ec_tran_only	CHMP1B	chr18	11851413	11854444	+	699.215516642061
ec_tran_only	PRDX3	chr10	119167720	119178812	-	699.173188120703
ec_tran_only	LGALSL	chr2	64453969	64461381	+	696.334776055786
ec_tran_only	PSMC5	chr17	63827152	63832026	+	695.955845487252
ec_tran_only	SOX12	chr20	325595	330224	+	692.533993505995
ec_tran_only	SSB	chr2	169791933	169812064	+	691.242979331312
ec_tran_only	NIP7	chr16	69337996	69343106	+	690.09226278117
ec_tran_only	HMGCS1	chr5	43287470	43313512	-	688.36080413578
ec_tran_only	HNRNPH1	chr5	179614178	179634784	-	686.300994464369
ec_tran_only	STARD7	chr2	96184859	96208825	-	685.47222380371
ec_tran_only	QARS1	chr3	49095932	49105130	-	684.698399356031
ec_tran_only	SLC25A1	chr22	19175581	19178739	-	682.293145914204
ec_tran_only	ZRANB2	chr1	71063291	71081289	-	679.49564136938
ec_tran_only	CCT8	chr21	29055805	29073797	-	676.054388051764
ec_tran_only	RAD21	chr8	116845934	116874776	-	673.257369749508
ec_tran_only	FAM136A	chr2	70295975	70302090	-	672.116467937378
ec_tran_only	SUPT16H	chr14	21351476	21384019	-	671.751093888726
ec_tran_only	MRPL17	chr11	6680385	6683340	-	671.674075094508
ec_tran_only	CALM1	chr14	90396502	90408268	+	671.285435835113
ec_tran_only	TGOLN2	chr2	85318020	85328296	-	669.795080783548
ec_tran_only	GRN	chr17	44345246	44353106	+	668.614821595407
ec_tran_only	SNHG8	chr4	118278709	118285316	+	667.916592582776
ec_tran_only	UBQLN2	chrX	56563627	56567868	+	667.660210776305
ec_tran_only	MOAP1	chr14	93182199	93184923	-	667.579932466406
ec_tran_only	ATP6AP1	chrX	154428633	154436516	+	667.157356415186
ec_tran_only	TLE5	chr19	3052910	3063107	-	666.650046018176
ec_tran_only	FRAT2	chr10	97332497	97334729	-	666.390607160005
ec_tran_only	PDHB	chr3	58427630	58433857	-	664.789756033595
ec_tran_only	METTL26	chr16	634427	636366	-	662.561385998772
ec_tran_only	ATXN2L	chr16	28823035	28837237	+	662.269105707271
ec_tran_only	CSTF2T	chr10	51695486	51699595	-	661.98904326378
ec_tran_only	ARF6	chr14	49893082	49897054	+	659.309298607803
ec_tran_only	ATP5MD	chr10	103389041	103396492	-	658.748529518902
ec_tran_only	PHPT1	chr9	136848724	136851027	+	654.681851144317
ec_tran_only	RBIS	chr8	85214048	85220421	-	652.990822050438
ec_tran_only	COASY	chr17	42561467	42566277	+	652.903016736958
ec_tran_only	DCAF16	chr4	17800655	17810758	-	652.522523008921
ec_tran_only	NDUFS5	chr1	39026318	39034636	+	651.447695264118
ec_tran_only	GHITM	chr10	84139509	84153568	+	651.245317496298
ec_tran_only	YWHAZ	chr8	100916523	100953388	-	649.414364160228
ec_tran_only	POLR2H	chr3	184361718	184368596	+	649.1172566624
ec_tran_only	PTGES3	chr12	56663341	56688408	-	644.844310547795
ec_tran_only	UROD	chr1	45010950	45015575	+	641.903973165444
ec_tran_only	COPB2	chr3	139353946	139389736	-	640.840306719156
ec_tran_only	H2BC21	chr1	149884459	149886652	-	639.96768176823
ec_tran_only	CHCHD10	chr22	23765834	23767972	-	636.418927891763
ec_tran_only	SSNA1	chr9	137188660	137190370	+	636.331088918427
ec_tran_only	TPP1	chr11	6612768	6619448	-	634.918398889392
ec_tran_only	SRSF1	chr17	58000919	58007346	-	634.798182212063
ec_tran_only	CALM3	chr19	46601074	46610782	+	634.343481407332
ec_tran_only	JUN	chr1	58776845	58784048	-	631.57508886554
ec_tran_only	EIF3A	chr10	119033670	119080823	-	631.433837091259
ec_tran_only	RPP25	chr15	74954418	74956772	-	630.989243172814
ec_tran_only	HSBP1	chr16	83807978	83819737	+	630.489404389774
ec_tran_only	PGAM1	chr10	97426191	97433444	+	628.56203463004
ec_tran_only	ZWINT	chr10	56357227	56361273	-	625.533145748066
ec_tran_only	ZFAND5	chr9	72351413	72365235	-	625.088184432051
ec_tran_only	VAT1	chr17	43014607	43025123	-	619.390530547891
ec_tran_only	GMPR2	chr14	24232422	24239242	+	618.629630854988
ec_tran_only	PSAP	chr10	71816298	71851325	-	616.478703935415
ec_tran_only	MEX3A	chr1	156072013	156082465	-	615.741147150956
ec_tran_only	CDK16	chrX	47217860	47229997	+	615.438793616749
ec_tran_only	ATP5PD	chr17	75038863	75046985	-	614.110071350195
ec_tran_only	TOMM7	chr7	22812628	22822852	-	611.496374274852
ec_tran_only	ZNF24	chr18	35332227	35345482	-	609.306395557367
ec_tran_only	RNPS1	chr16	2253116	2268397	-	607.676575194984
ec_tran_only	GNB2	chr7	100673567	100679174	+	607.378260418019
ec_tran_only	CCNB1IP1	chr14	20311368	20333312	-	606.766849235708
ec_tran_only	ZNF593	chr1	26169908	26170873	+	605.697640264765
ec_tran_only	BTG1	chr12	92140278	92145846	-	603.678965647552
ec_tran_only	NDUFV1	chr11	67605653	67612554	+	603.500545245776
ec_tran_only	PJA1	chrX	69160851	69165521	-	603.286419117937
ec_tran_only	DNAJC19	chr3	180983709	180989774	-	601.727582265281
ec_tran_only	EEF1D	chr8	143579697	143599541	-	600.32892010026
ec_tran_only	NSA2	chr5	74766991	74780113	+	600.207708740248
ec_tran_only	DPM2	chr9	127935099	127937854	-	600.095577560015
ec_tran_only	HNRNPD	chr4	82352498	82374503	-	599.89338209982
ec_tran_only	NUCKS1	chr1	205712822	205750182	-	599.541547197031
ec_tran_only	ROMO1	chr20	35699272	35700984	+	599.482844121597
ec_tran_only	TRA2B	chr3	185914558	185938103	-	597.289309172792
ec_tran_only	ARF5	chr7	127588386	127591700	+	594.858321667107
ec_tran_only	POP7	chr7	100706121	100707486	+	593.743553235273
ec_tran_only	TARS1	chr5	33440696	33468091	+	592.798316080944
ec_tran_only	ILK	chr11	6603708	6610874	+	591.830401452088
ec_tran_only	HTRA2	chr2	74529725	74533332	+	590.240827340432
ec_tran_only	KBTBD7	chr13	41189834	41194569	-	588.819733251477
ec_tran_only	CKAP2	chr13	52455429	52476628	+	588.194132430473
ec_tran_only	SARS1	chr1	109213918	109238182	+	587.754873060644
ec_tran_only	FSTL1	chr3	120392293	120450993	-	587.466473812372
ec_tran_only	MRPS2	chr9	135499984	135504673	+	586.954816104171
ec_tran_only	GPAA1	chr8	144082590	144086216	+	585.692141103835
ec_tran_only	SLC25A11	chr17	4937130	4940053	-	584.413260459165
ec_tran_only	ATP6V1G1	chr9	114587706	114598915	+	582.746557476587
ec_tran_only	YWHAE	chr17	1344275	1400222	-	581.984692509705
ec_tran_only	ZNF768	chr16	30524004	30526821	-	581.504807654237
ec_tran_only	CCND2	chr12	4269771	4305353	+	580.709095741198
ec_tran_only	C12orf57	chr12	6942978	6946003	+	579.998897904405
ec_tran_only	TCEAL1	chrX	103628704	103630953	+	579.657251174252
ec_tran_only	SURF4	chr9	133361450	133376166	-	579.433776008461
ec_tran_only	FKBP8	chr19	18531751	18544077	-	578.934093432416
ec_tran_only	H1-2	chr6	26055740	26056470	-	578.257550339588
ec_tran_only	NAA50	chr3	113716458	113746300	-	577.781083079667
ec_tran_only	SLC38A2	chr12	46358188	46372773	-	577.180572715197
ec_tran_only	REPIN1	chr7	150368189	150374044	+	575.320772645314
ec_tran_only	HNRNPL	chr19	38836388	38852347	-	575.277582651552
ec_tran_only	EIF4H	chr7	74174231	74197122	+	575.261893816177
ec_tran_only	NDUFA6	chr22	42085526	42090884	-	575.185667987815
ec_tran_only	GOT2	chr16	58707131	58734342	-	575.159899425119
ec_tran_only	INSIG1	chr7	155297776	155310235	+	574.671003556195
ec_tran_only	POLR2C	chr16	57462660	57472009	+	574.53023594906
ec_tran_only	DDX21	chr10	68956170	68985068	+	573.349810164205
ec_tran_only	DRAP1	chr11	65919274	65921563	+	571.025367748597
ec_tran_only	LAMTOR5	chr1	110401249	110407942	-	570.897701920591
ec_tran_only	YBX3	chr12	10699089	10723323	-	570.175425258232
ec_tran_only	STUB1	chr16	680224	682870	+	569.600014695729
ec_tran_only	TSPAN6	chrX	100627108	100639991	-	569.559858342722
ec_tran_only	TIMM10B	chr11	6481501	6484681	+	569.548861900423
ec_tran_only	DDIT4	chr10	72273924	72276036	+	569.488689033878
ec_tran_only	MCM4	chr8	47960185	47978160	+	569.172696451286
ec_tran_only	C1QBP	chr17	5432777	5448830	-	569.085202807534
ec_tran_only	CBR1	chr21	36069941	36073166	+	568.834876579544
ec_tran_only	ADH5	chr4	99070978	99088801	-	566.44508997477
ec_tran_only	PDIA6	chr2	10783391	10837977	-	565.957556129029
ec_tran_only	PRKCSH	chr19	11435284	11450968	+	565.235613566577
ec_tran_only	DDX3X	chrX	41333348	41364472	+	565.081144718197
ec_tran_only	SF3B2	chr11	66050729	66069308	+	564.254975205847
ec_tran_only	CETN2	chrX	152826994	152830757	-	562.596281681365
ec_tran_only	SOD1	chr21	31659666	31668931	+	562.518152017392
ec_tran_only	PLK2	chr5	58453982	58460139	-	562.498004245696
ec_tran_only	ATP6V0B	chr1	43974487	43978295	+	561.599662421128
ec_tran_only	SEC61B	chr9	99222064	99230615	+	558.316803846673
ec_tran_only	RBMX	chrX	136848004	136880764	-	558.096084920637
ec_tran_only	SV2A	chr1	149903318	149917844	-	557.66908913083
ec_tran_only	SNRPG	chr2	70281362	70293740	-	556.806807643328
ec_tran_only	HPDL	chr1	45326895	45328679	+	555.750857023879
ec_tran_only	NARS1	chr18	57600656	57622213	-	555.64460961946
ec_tran_only	CLIC1	chr6	31730581	31739763	-	553.777479332765
ec_tran_only	PBX2	chr6	32184733	32190202	-	553.757217856133
ec_tran_only	SNRPE	chr1	203861599	203871152	+	553.751560680733
ec_tran_only	NOB1	chr16	69741871	69754926	-	553.54417442337
ec_tran_only	RPS9	chr19	54200809	54249003	+	553.134693286659
ec_tran_only	SF1	chr11	64764606	64778786	-	552.518442112714
ec_tran_only	HERPUD1	chr16	56932142	56944864	+	552.170759253404
ec_tran_only	RMRP	chr9	35657751	35658018	-	551.775227182057
ec_tran_only	SF3B1	chr2	197388515	197435079	-	551.728384489199
ec_tran_only	SIKE1	chr1	114769479	114780685	-	551.161703140897
ec_tran_only	MDH2	chr7	76048051	76067508	+	550.827192210045
ec_tran_only	ACP1	chr2	264140	278283	+	550.605766350493
ec_tran_only	SLC50A1	chr1	155135344	155138857	+	550.349695721379
ec_tran_only	PDIA3	chr15	43746410	43773278	+	549.940536644818
ec_tran_only	OIP5-AS1	chr15	41283990	41309737	+	548.088517335868
ec_tran_only	ACTR2	chr2	65227788	65271253	+	545.400844592355
ec_tran_only	CD164	chr6	109366514	109382467	-	545.369229652159
ec_tran_only	PDCD2	chr6	170575295	170584692	-	544.698775967898
ec_tran_only	LUC7L3	chr17	50719565	50756219	+	544.62516901321
ec_tran_only	SNHG7	chr9	136721366	136728184	-	543.353043869475
ec_tran_only	YDJC	chr22	21628089	21630064	-	543.147282276295
ec_tran_only	PSMD7	chr16	74296814	74306288	+	542.876332825747
ec_tran_only	EXOSC6	chr16	70246778	70251940	-	542.867754797141
ec_tran_only	CHST14	chr15	40470984	40473158	+	542.720732755325
ec_tran_only	PCNP	chr3	101574180	101594465	+	540.981890936692
ec_tran_only	CEBPB	chr20	50190830	50192668	+	540.423897948729
ec_tran_only	ANXA1	chr9	73151865	73170393	+	539.981520151776
ec_tran_only	SRPRA	chr11	126262938	126269144	-	539.729294402499
ec_tran_only	TWF1	chr12	43793723	43806328	-	539.154357460474
ec_tran_only	RAD23A	chr19	12945855	12953642	+	538.614300818212
ec_tran_only	PCNA	chr20	5114953	5126626	-	537.903971172493
ec_tran_only	METTL7A	chr12	50923472	50932510	+	537.843039170313
ec_tran_only	JAGN1	chr3	9890574	9894349	+	537.789930516908
ec_tran_only	ZNF770	chr15	34978341	34988287	-	537.658853740582
ec_tran_only	HSPA9	chr5	138553756	138575675	-	537.045815804509
ec_tran_only	SRSF10	chr1	23964347	23980927	-	537.006644640829
ec_tran_only	NRARP	chr9	137299631	137302271	-	535.3301311673
ec_tran_only	CALU	chr7	128739292	128773400	+	532.781485059909
ec_tran_only	IPO7	chr11	9384652	9448127	+	532.632219628389
ec_tran_only	TSR3	chr16	1349240	1351878	-	532.497901256191
ec_tran_only	PRMT1	chr19	49675786	49689029	+	532.242689914831
ec_tran_only	MRPL24	chr1	156737303	156741590	-	530.291251447963
ec_tran_only	JMJD8	chr16	681670	684528	-	529.67807362465
ec_tran_only	DPM3	chr1	155139891	155140595	-	527.58058612676
ec_tran_only	CERS2	chr1	150960583	150975003	-	527.534417416525
ec_tran_only	ELOB	chr16	2771414	2777280	-	526.233516963065
ec_tran_only	TRAPPC1	chr17	7930345	7932123	-	520.974433074796
ec_tran_only	EIF2S2	chr20	34088309	34112243	-	519.108207571651
ec_tran_only	PPA1	chr10	70202835	70233911	-	518.989414530251
ec_tran_only	PSMD4	chr1	151254709	151267479	+	517.215075955652
ec_tran_only	ADO	chr10	62804720	62808479	+	515.96952910058
ec_tran_only	MRPS26	chr20	3046052	3048250	+	515.627390964208
ec_tran_only	ARPC5	chr1	183620846	183635783	-	515.161182776861
ec_tran_only	SMARCD2	chr17	63832081	63843065	-	514.129360433709
ec_tran_only	M6PR	chr12	8940361	8949761	-	512.319518096832
ec_tran_only	ANP32B	chr9	97983341	98015943	+	509.043802515765
ec_tran_only	SNRPB2	chr20	16729961	16742564	+	508.841270909791
ec_tran_only	DEK	chr6	18223860	18264548	-	507.061464047724
ec_tran_only	MCFD2	chr2	46901870	46941855	-	506.971477515084
ec_tran_only	CNIH1	chr14	54423561	54441391	-	506.630018651398
ec_tran_only	SNHG19	chr16	2154797	2155358	-	505.630269000838
ec_tran_only	POLR2I	chr19	36113709	36115213	-	505.203724550275
ec_tran_only	C1GALT1C1	chrX	120625674	120630054	-	504.958342983986
ec_tran_only	CCT3	chr1	156308968	156367873	-	503.937155991132
ec_tran_only	RANGRF	chr17	8288654	8290092	+	502.889610994578
ec_tran_only	AC015982.2	chr2	55617909	55618373	+	502.414267126986
ec_tran_only	SQLE	chr8	124998497	125022283	+	502.258238205122
ec_tran_only	EPB41L4A-AS1	chr5	112160526	112164818	+	499.963226688411
ec_tran_only	PEG10	chr7	94656325	94669695	+	499.314582400225
ec_tran_only	SNX17	chr2	27370496	27377535	+	499.226506344737
ec_tran_only	DYNLL2	chr17	58083419	58095542	+	499.052047252135
ec_tran_only	CEBPG	chr19	33373685	33382686	+	498.552776595613
ec_tran_only	USP1	chr1	62436297	62451804	+	497.828264803702
ec_tran_only	CDT1	chr16	88803789	88809258	+	497.82382910842
ec_tran_only	YWHAQ	chr2	9583967	9630997	-	496.652957084151
ec_tran_only	MFSD3	chr8	144509070	144511213	+	495.826288296126
ec_tran_only	CTDSP2	chr12	57819927	57846729	-	495.778025938514
ec_tran_only	ILF3-DT	chr19	10651862	10653844	-	495.73476100141
ec_tran_only	TMEM208	chr16	67227103	67229278	+	494.791466296706
ec_tran_only	ST13	chr22	40824535	40856639	-	492.607478611293
ec_tran_only	UBTF	chr17	44205033	44221626	-	492.493221288478
ec_tran_only	FAM98A	chr2	33583660	33599382	-	491.846089123582
ec_tran_only	TUBG1	chr17	42609683	42615238	+	491.418092878469
ec_tran_only	TAF9	chr5	69364743	69370013	-	489.657044967766
ec_tran_only	MYL6B	chr12	56152256	56159647	+	488.80987316111
ec_tran_only	SAT2	chr17	7626234	7627876	-	488.544538965655
ec_tran_only	SOWAHC	chr2	109614364	109618990	+	486.007547103264
ec_tran_only	SLC25A36	chr3	140941830	140980995	+	485.457002200091
ec_tran_only	PRDX1	chr1	45510914	45542732	-	484.681272411945
ec_tran_only	ZBTB6	chr9	122908056	122913323	-	482.766197967086
ec_tran_only	NIFK	chr2	121726945	121736911	-	482.721963605166
ec_tran_only	LAGE3	chrX	154477769	154479257	-	482.604839032346
ec_tran_only	B4GALT3	chr1	161171310	161177968	-	480.233686299723
ec_tran_only	TFAM	chr10	58385345	58399220	+	479.942139654941
ec_tran_only	FAM50A	chrX	154444141	154450654	+	479.855902817145
ec_tran_only	CAPZA1	chr1	112619805	112671616	+	478.922870175788
ec_tran_only	LRPPRC	chr2	43886224	43995989	-	478.165670112921
ec_tran_only	FBXW5	chr9	136940435	136944738	-	477.648416952535
